,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
235,Jackson Heights,40.75198138007367,-73.88282109164365,D'antigua,40.75554,-73.8828352,Latin American Restaurant
236,Jackson Heights,40.75198138007367,-73.88282109164365,Carter's,40.748981399456405,-73.88429742932944,Kids Store
237,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748516484576356,-73.88431124389172,Mobile Phone Shop
238,Jackson Heights,40.75198138007367,-73.88282109164365,Hombres Lounge,40.74999519358585,-73.88081184466778,Gay Bar
239,Jackson Heights,40.75198138007367,-73.88282109164365,JH Laundromat,40.75016803311009,-73.88096299665372,Laundromat
240,Jackson Heights,40.75198138007367,-73.88282109164365,La Boina Roja Steakhouse,40.74964484877423,-73.88550182439675,Steakhouse
241,Jackson Heights,40.75198138007367,-73.88282109164365,GNC,40.74895679232082,-73.88416657639141,Supplement Shop
242,Jackson Heights,40.75198138007367,-73.88282109164365,Ingrid's Hair & Nail Salon,40.749439,-73.887119,Spa
243,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748173064016356,-73.88008408248425,Mobile Phone Shop
244,Jackson Heights,40.75198138007367,-73.88282109164365,Chipotle Mexican Grill,40.75587590469609,-73.87998629447748,Mexican Restaurant
245,Jackson Heights,40.75198138007367,-73.88282109164365,Super Compare Foods,40.75593779377842,-73.8811956353105,Supermarket
246,Jackson Heights,40.75198138007367,-73.88282109164365,AT&T,40.748633318148876,-73.88433830950714,Mobile Phone Shop
247,Jackson Heights,40.75198138007367,-73.88282109164365,T-Mobile,40.748283,-73.880093,Mobile Phone Shop
248,Jackson Heights,40.75198138007367,-73.88282109164365,Joseph Pulitzer IS 145,40.7541360075361,-73.88716126482072,School
249,Jackson Heights,40.75198138007367,-73.88282109164365,The UPS Store,40.7480293,-73.8829042,Shipping Store
250,Jackson Heights,40.75198138007367,-73.88282109164365,El Anzuelo Fino - Restaurant,40.756045172185146,-73.88164721687285,Peruvian Restaurant
251,Jackson Heights,40.75198138007367,-73.88282109164365,La Abundancia,40.75043056608339,-73.8779512662232,Bakery
252,Jackson Heights,40.75198138007367,-73.88282109164365,Denny's,40.7558556,-73.8804953,American Restaurant
253,Jackson Heights,40.75198138007367,-73.88282109164365,Dunkin',40.75588051588399,-73.88008063120628,Donut Shop
254,Jackson Heights,40.75198138007367,-73.88282109164365,La Perrada de Chalo,40.75573669886874,-73.8839819541934,South American Restaurant
255,Jackson Heights,40.75198138007367,-73.88282109164365,Boulevard Latin Cuisine,40.75549583779502,-73.88453731760772,Latin American Restaurant
256,Jackson Heights,40.75198138007367,-73.88282109164365,El Pequeno Coffee Shop,40.74808266899003,-73.88020541662148,Latin American Restaurant
257,Jackson Heights,40.75198138007367,-73.88282109164365,Mi Tierra,40.75544063518872,-73.88614412395073,Grocery Store
258,Jackson Heights,40.75198138007367,-73.88282109164365,Bagel Cafe @ Jackson Heights,40.74999332199798,-73.88067720140698,Deli / Bodega
259,Jackson Heights,40.75198138007367,-73.88282109164365,Casa Colombia,40.74826302774475,-73.87948503868348,South American Restaurant
260,Elmhurst,40.744048505122024,-73.88165622288388,Eim Khao Mun Kai Elmhurst อิ่ม ข้าวมันไก่เอ็มเฮิสท์,40.74301419509326,-73.8830565603355,Thai Restaurant
261,Elmhurst,40.744048505122024,-73.88165622288388,Lamoon,40.74285049616352,-73.88291281240058,Thai Restaurant
262,Elmhurst,40.744048505122024,-73.88165622288388,Louie's Pizzeria and Restaurant,40.74605142795382,-73.88372304415762,Pizza Place
263,Elmhurst,40.744048505122024,-73.88165622288388,La Fusta,40.744701269988134,-73.88461465420586,Argentinian Restaurant
264,Elmhurst,40.744048505122024,-73.88165622288388,Taste Good Malaysian Cuisine 好味,40.74166284956217,-73.88217675751957,Malay Restaurant
265,Elmhurst,40.744048505122024,-73.88165622288388,Akino,40.741226196477626,-73.88126104688422,Sushi Restaurant
266,Elmhurst,40.744048505122024,-73.88165622288388,Five Loaves and Two Fishes,40.74133899324618,-73.88132961897121,Chinese Restaurant
267,Elmhurst,40.744048505122024,-73.88165622288388,iCook Hotpot,40.743192320724134,-73.88334775044824,Hotpot Restaurant
268,Elmhurst,40.744048505122024,-73.88165622288388,Shell Cove,40.74100850738795,-73.88013025780066,Food
269,Elmhurst,40.744048505122024,-73.88165622288388,Alex's Barbershop,40.74155148465612,-73.87960235651194,Salon / Barbershop
270,Elmhurst,40.744048505122024,-73.88165622288388,JoJu,40.74068913710575,-73.87938864453935,Vietnamese Restaurant
271,Elmhurst,40.744048505122024,-73.88165622288388,Paet Rio,40.743280840486484,-73.88352539348799,Thai Restaurant
272,Elmhurst,40.744048505122024,-73.88165622288388,Pho Bac,40.74128317591036,-73.88130142132749,Vietnamese Restaurant
273,Elmhurst,40.744048505122024,-73.88165622288388,Lao Bei Fang,40.7410775502016,-73.87999607191509,Chinese Restaurant
274,Elmhurst,40.744048505122024,-73.88165622288388,Chao Thai ร้านชาวไทย,40.741416189656434,-73.88010209262605,Thai Restaurant
275,Elmhurst,40.744048505122024,-73.88165622288388,Dek Sen,40.741753,-73.878696,Thai Restaurant
276,Elmhurst,40.744048505122024,-73.88165622288388,Prontito,40.74758,-73.88043,Snack Place
277,Elmhurst,40.744048505122024,-73.88165622288388,Terraza 7,40.747514413850105,-73.88211709964355,Bar
278,Elmhurst,40.744048505122024,-73.88165622288388,Juquila Mexican Cuisine,40.747351367542066,-73.88291495257691,Mexican Restaurant
279,Elmhurst,40.744048505122024,-73.88165622288388,Genesis Mexican Authentic Cuisine,40.743633,-73.886846,Mexican Restaurant
280,Elmhurst,40.744048505122024,-73.88165622288388,Sky Cafe,40.741999219253174,-73.87862574881797,Indonesian Restaurant
281,Elmhurst,40.744048505122024,-73.88165622288388,Pollos a la Brasa Mario,40.74765911726058,-73.8848063707082,South American Restaurant
282,Elmhurst,40.744048505122024,-73.88165622288388,Hug Esan NYC,40.74363967925668,-73.88739194659338,Thai Restaurant
283,Elmhurst,40.744048505122024,-73.88165622288388,La Pequeña Colombia,40.7479923507268,-73.88214460467232,Colombian Restaurant
284,Elmhurst,40.744048505122024,-73.88165622288388,Planet Fitness,40.748234101010084,-73.87992293529081,Gym / Fitness Center
285,Elmhurst,40.744048505122024,-73.88165622288388,Chase Bank,40.744109179319544,-73.88574756681919,Bank
286,Elmhurst,40.744048505122024,-73.88165622288388,Tacos Mi Mexico Lindo,40.74767666598954,-73.88239934125741,Mexican Restaurant
287,Elmhurst,40.744048505122024,-73.88165622288388,Boon Chu Thai Restaurant,40.740694319228034,-73.87946577082448,Thai Restaurant
288,Elmhurst,40.744048505122024,-73.88165622288388,Pico de Gallo,40.74752,-73.885376,Mexican Restaurant
289,Elmhurst,40.744048505122024,-73.88165622288388,Asian Taste 86,40.74187924440595,-73.87870859475326,Indonesian Restaurant
290,Elmhurst,40.744048505122024,-73.88165622288388,Sweet Yummy House 三好小馆,40.74086580641228,-73.87968981355337,Chinese Restaurant
291,Elmhurst,40.744048505122024,-73.88165622288388,Pollos Mario #3,40.74821955092233,-73.87963869323879,South American Restaurant
292,Elmhurst,40.744048505122024,-73.88165622288388,Kung Fu Tea (功夫茶),40.747503020554745,-73.88371520061168,Bubble Tea Shop
293,Elmhurst,40.744048505122024,-73.88165622288388,Carvel Ice Cream,40.747646157935186,-73.88445388054352,Ice Cream Shop
294,Elmhurst,40.744048505122024,-73.88165622288388,Panda Cafe,40.74062847703402,-73.87922798627886,Bubble Tea Shop
295,Elmhurst,40.744048505122024,-73.88165622288388,La Esquina Del Camaron Mexicano,40.74732523206776,-73.88572170259424,Mexican Restaurant
296,Elmhurst,40.744048505122024,-73.88165622288388,Taco Veloz,40.74803720580167,-73.88030755060078,Mexican Restaurant
297,Elmhurst,40.744048505122024,-73.88165622288388,Dunkin',40.747431394930246,-73.88410362786891,Donut Shop
298,Elmhurst,40.744048505122024,-73.88165622288388,Broadway Park,40.74079461861402,-73.8855171,Park
299,Howard Beach,40.65422527738487,-73.8381376460028,Lenny's Clam Bar,40.65574925807263,-73.83900434409004,Seafood Restaurant
300,Howard Beach,40.65422527738487,-73.8381376460028,Old Country Bagel,40.65348394757553,-73.83857560968974,Bagel Shop
301,Howard Beach,40.65422527738487,-73.8381376460028,Prima Pasta & Cafe,40.65438500803745,-73.83909340122082,Italian Restaurant
302,Howard Beach,40.65422527738487,-73.8381376460028,Key Food,40.65182261507409,-73.83835781751563,Supermarket
303,Howard Beach,40.65422527738487,-73.8381376460028,Brothers Ravioli,40.655281880700706,-73.83899102478131,Italian Restaurant
304,Howard Beach,40.65422527738487,-73.8381376460028,Popeyes Louisiana Kitchen,40.654626749664985,-73.83898513367747,Fried Chicken Joint
305,Howard Beach,40.65422527738487,-73.8381376460028,Saffron Tapas Restaurant,40.65422879327231,-73.83897742772234,Tapas Restaurant
306,Howard Beach,40.65422527738487,-73.8381376460028,Kids 'N Shape,40.653422950464716,-73.83882224537214,Gym / Fitness Center
307,Howard Beach,40.65422527738487,-73.8381376460028,Frenasia,40.65139991670296,-73.83746235720605,Sushi Restaurant
308,Howard Beach,40.65422527738487,-73.8381376460028,Nana's Breakfast Nook,40.6570078835708,-73.83764131505349,Breakfast Spot
309,Howard Beach,40.65422527738487,-73.8381376460028,Carvel Ice Cream,40.65211980363723,-73.83843735297202,Ice Cream Shop
310,Howard Beach,40.65422527738487,-73.8381376460028,Howard Beach Bagel Cafe,40.65249339985788,-73.83861717235513,Bagel Shop
311,Howard Beach,40.65422527738487,-73.8381376460028,Dunkin',40.652157068625705,-73.83869825491087,Donut Shop
312,Howard Beach,40.65422527738487,-73.8381376460028,Cross Bay Diner,40.656601500221555,-73.83896451505065,Diner
313,Howard Beach,40.65422527738487,-73.8381376460028,Chipotle Mexican Grill,40.65728692190919,-73.83981151289748,Mexican Restaurant
314,Howard Beach,40.65422527738487,-73.8381376460028,Planet Fitness,40.65704384346762,-73.83963944454774,Gym
315,Howard Beach,40.65422527738487,-73.8381376460028,Rite Aid,40.6563516,-73.8396154,Pharmacy
316,Howard Beach,40.65422527738487,-73.8381376460028,Roma View Catering,40.657220178842806,-73.83909163427153,Italian Restaurant
317,Howard Beach,40.65422527738487,-73.8381376460028,GameStop,40.65703315187926,-73.83952268513215,Video Game Store
318,Howard Beach,40.65422527738487,-73.8381376460028,Hagane,40.65578638078417,-73.83910802522121,Japanese Restaurant
319,Howard Beach,40.65422527738487,-73.8381376460028,7-Eleven,40.6581106,-73.8392248,Convenience Store
320,Howard Beach,40.65422527738487,-73.8381376460028,Burger King,40.65448498240821,-73.83917033672333,Fast Food Restaurant
321,Howard Beach,40.65422527738487,-73.8381376460028,The UPS Store,40.657274139114406,-73.83982336441801,Shipping Store
322,Howard Beach,40.65422527738487,-73.8381376460028,SUBWAY,40.65772882942457,-73.83931767938486,Sandwich Place
323,Howard Beach,40.65422527738487,-73.8381376460028,Gap,40.656886664534085,-73.83957994319545,Clothing Store
324,Howard Beach,40.65422527738487,-73.8381376460028,McDonald's,40.65782476755307,-73.83997994092402,Fast Food Restaurant
325,Howard Beach,40.65422527738487,-73.8381376460028,Empire Buffet,40.65448296385855,-73.83834313171272,Chinese Restaurant
326,Howard Beach,40.65422527738487,-73.8381376460028,Mmm That's A Wrap,40.65219634769242,-73.83855358292841,Sandwich Place
327,Howard Beach,40.65422527738487,-73.8381376460028,Sapienza,40.64996122407442,-73.83773053226074,Deli / Bodega
328,Howard Beach,40.65422527738487,-73.8381376460028,TD Bank,40.653911148421436,-73.83897453546524,Bank
329,Howard Beach,40.65422527738487,-73.8381376460028,Duane Reade,40.65161178362227,-73.83862609457287,Pharmacy
330,Howard Beach,40.65422527738487,-73.8381376460028,East Meets West,40.65488906170492,-73.83916006378556,Chinese Restaurant
331,Howard Beach,40.65422527738487,-73.8381376460028,Crystal Nail,40.653608665873286,-73.83877334205705,Cosmetics Shop
332,Howard Beach,40.65422527738487,-73.8381376460028,SportsDepot,40.6570774,-73.8398308,Sporting Goods Shop
333,Howard Beach,40.65422527738487,-73.8381376460028,Home Repairs NY,40.65297,-73.84192,Construction & Landscaping
334,Howard Beach,40.65422527738487,-73.8381376460028,Launch Trampoline Park,40.65103172961471,-73.83729815483093,Indoor Play Area
335,Howard Beach,40.65422527738487,-73.8381376460028,Divino,40.650593,-73.837904,Italian Restaurant
336,Howard Beach,40.65422527738487,-73.8381376460028,Michael Nails,40.649844,-73.837738,Spa
337,Corona,40.74238175015667,-73.85682497345258,The Lemon Ice King of Corona,40.743190534274085,-73.85499497513518,Ice Cream Shop
338,Corona,40.74238175015667,-73.85682497345258,Park Side,40.74366966519212,-73.85584371341943,Italian Restaurant
339,Corona,40.74238175015667,-73.85682497345258,Cienega Las Tlayudas de Oaxaca Mexican Cuisine,40.74372233746766,-73.85766131779098,Mexican Restaurant
340,Corona,40.74238175015667,-73.85682497345258,Empanadas Cafe,40.740120327117296,-73.85330951072544,Empanada Restaurant
341,Corona,40.74238175015667,-73.85682497345258,El Palacio De Las Empanadas,40.74267358635997,-73.85469959735143,South American Restaurant
342,Corona,40.74238175015667,-73.85682497345258,Corona Pizza (Il Forno),40.74333969598313,-73.8550847854009,Pizza Place
343,Corona,40.74238175015667,-73.85682497345258,Leo's Latticini,40.746218866084426,-73.85980867981118,Deli / Bodega
344,Corona,40.74238175015667,-73.85682497345258,Mi Cocina,40.743654514453574,-73.85610615537817,Mexican Restaurant
345,Corona,40.74238175015667,-73.85682497345258,7-Eleven,40.7432547391263,-73.8553784876331,Convenience Store
346,Corona,40.74238175015667,-73.85682497345258,Mama's Backyard,40.74611728794566,-73.85974892929815,Bakery
347,Corona,40.74238175015667,-73.85682497345258,Don Alex Restaurant,40.743598884126186,-73.85630428505847,Restaurant
348,Corona,40.74238175015667,-73.85682497345258,Dunkin',40.74214736206114,-73.85406081345093,Donut Shop
349,Corona,40.74238175015667,-73.85682497345258,Subway,40.74236492974477,-73.85425119222351,Sandwich Place
350,Corona,40.74238175015667,-73.85682497345258,William F. Moore Park ('Spaghetti Park'),40.74366612654736,-73.85544311114131,Park
351,Corona,40.74238175015667,-73.85682497345258,Ideal Supermarket,40.743913623759546,-73.86215578980317,Supermarket
352,Corona,40.74238175015667,-73.85682497345258,P.S. 14 Q Fairview school,40.74167702914261,-73.85393150121239,School
353,Corona,40.74238175015667,-73.85682497345258,Gio Liqours,40.745572722216146,-73.85644498576866,Food & Drink Shop
354,Forest Hills,40.72526378216503,-73.84447500788983,Forest Hills Bagels,40.7236,-73.84782,Bagel Shop
355,Forest Hills,40.72526378216503,-73.84447500788983,Yellowstone Park,40.72625056917445,-73.84775876998901,Park
356,Forest Hills,40.72526378216503,-73.84447500788983,Bangkok Cuisine,40.721061579256855,-73.84543184469939,Thai Restaurant
357,Forest Hills,40.72526378216503,-73.84447500788983,Fay Da Bakery,40.72167589328224,-73.84436855633295,Bakery
358,Forest Hills,40.72526378216503,-73.84447500788983,MacDonald Park,40.722239101562465,-73.84714129544219,Park
359,Forest Hills,40.72526378216503,-73.84447500788983,Great Wall Chinese Restaurant,40.72359643754588,-73.84796838061682,Chinese Restaurant
360,Forest Hills,40.72526378216503,-73.84447500788983,Empire Wines & Liquors,40.72488490550715,-73.85011349400075,Liquor Store
361,Forest Hills,40.72526378216503,-73.84447500788983,Tu Casa Restaurant,40.72468247616315,-73.85000512822592,Peruvian Restaurant
362,Forest Hills,40.72526378216503,-73.84447500788983,Bamboomoves,40.72134062819079,-73.84497570560177,Yoga Studio
363,Forest Hills,40.72526378216503,-73.84447500788983,Zen and Yoga,40.72078865051756,-73.84450130125266,Yoga Studio
364,Forest Hills,40.72526378216503,-73.84447500788983,MoCA Asian Bistro,40.72098302397724,-73.84543560865858,Asian Restaurant
365,Forest Hills,40.72526378216503,-73.84447500788983,Red Mango,40.721504,-73.845112,Snack Place
366,Forest Hills,40.72526378216503,-73.84447500788983,Sahara Halal Food Cart,40.720866266315966,-73.84432712973366,Food Truck
367,Forest Hills,40.72526378216503,-73.84447500788983,GameStop,40.72091122729918,-73.84436992786912,Video Game Store
368,Forest Hills,40.72526378216503,-73.84447500788983,Gloria Pizza,40.720917,-73.843346,Pizza Place
369,Forest Hills,40.72526378216503,-73.84447500788983,Central Queens YM & YMHA,40.728586806143404,-73.84733255148102,Gym / Fitness Center
370,Forest Hills,40.72526378216503,-73.84447500788983,7-Eleven,40.72171,-73.84458,Convenience Store
371,Forest Hills,40.72526378216503,-73.84447500788983,The Vitamin Shoppe,40.72117193,-73.84448635,Supplement Shop
372,Forest Hills,40.72526378216503,-73.84447500788983,Chase Bank,40.7210067,-73.843897,Bank
373,Forest Hills,40.72526378216503,-73.84447500788983,Rosalia's Pizzeria,40.72465654714462,-73.84979610931651,Pizza Place
374,Forest Hills,40.72526378216503,-73.84447500788983,Station Square Eyes,40.72077410664638,-73.84440688071402,Optical Shop
375,Forest Hills,40.72526378216503,-73.84447500788983,Orange Theory Fitness Forest Hills,40.72094513303257,-73.84547626242389,Gym / Fitness Center
